2081;SECURE SOFTWARE INTEGRATION AND RELIABILITY IMPROVEMENT;SSIRI;Work in Progress
2082;IEEE SIGNAL PROCESSING WORKSHOP ON STATISTICAL SIGNAL PROCESSING;SSP;Work in Progress
2083;STRUCTURAL AND SYNTACTICAL PATTERN RECOGNITION;SSPR;B
2084;ACM SIGSOFT WORKING CONFERENCE ON SOFTWARE REUSABILITY;SSR;Work in Progress
2085;IEEE INTERNATIONAL WORKSHOP ON SAFETY, SECURITY, & RESCUE ROBOTS;SSRR;Work in Progress
2086;INTERNATIONAL SYMPOSIUM ON STABILIZATION, SAFETY, AND SECURITY OF DISTRIBUTED SYSTEMS;SSS;Work in Progress
2087;IFAC CONFERENCE ON SYSTEM STRUCTURE AND CONTROL;SSSC;Work in Progress
2088;SOUTHEASTERN SYMPOSIUM ON SYSTEM THEORY;SSST;Work in Progress
2089;IEEE INTERNATIONAL SYMPOSIUM ON SUSTAINABLE SYSTEMS AND TECHNOLOGY;SST;Work in Progress
2090;AUSTRALASIAN SPEECH SCIENCE AND TECHNOLOGY;SST-AUS;Work in Progress
2091;INTERNATIONAL SYMPOSIUM ON SPATIAL AND TEMPORAL DATABASES;SSTD;B
2092;INTERNATIONAL CONFERENCE ON SCALE SPACE AND VARIATIONAL METHODS IN COMPUTER VISION;SSVM;Work in Progress
2093;CONFERENCE ON SECURITY, STEGANOGRAPHY, AND WATERMARKING OF MULTIMEDIA CONTENTS;SSWMC;Work in Progress
2094;INTERNATIONAL SYMPOSIUM ON THEORETICAL ASPECTS OF COMPUTER SCIENCE;STACS;B
2095;STARTING ARTIFICIAL INTELLIGENCE RESEARCH SYMPOSIUM;STAIRS;Work in Progress
2096;ACM WORKSHOP ON SCALABLE TRUSTED COMPUTING;STC;B-
2097;IEEE INTERNATIONAL WORKSHOP ON SOFTWARE TECHNOLOGY AND ENGINEERING PRACTICE;STEP;Work in Progress
2098;ACM SYMPOSIUM ON THEORY OF COMPUTING;STOC;A++
2099;WORKSHOP ON STORAGE SECURITY AND SURVIVABILITY;STORAGESS;Work in Progress
2100;IEEE SYMPOSIUM ON ULTRASONICS;SU;Work in Progress
2101;SYMPOSIUM ON SPATIAL USER INTERACTION;SUI;Work in Progress
2102;PHOTONICS SOCIETY SUMMER TOPICAL MEETING SERIES;SUM;Work in Progress
2103;SENSOR NETWORKS, UBIQUITOUS, AND TRUSTWORTHY COMPUTING;SUTC;Work in Progress
2104;IEEE SYMPOSIUM ON VISUAL LANGUAGES;SVL;Work in Progress
2105;SYMPOSIUM ON VIRTUAL AND AUGMENTED REALITY;SVR;Work in Progress
2106;SCANDINAVIAN SYMPOSIUM AND WORKSHOPS ON ALGORITHM THEORY;SWAT;Work in Progress
2107;SECURE WEB SERVICES;SWS;Work in Progress
2108;THE INTERNATIONAL CONFERENCE ON SEMANTIC WEB AND WEB SERVICES;SWWS;Work in Progress
2109;SYMPOSIUM ON SYMBOLIC AND ALGEBRAIC MANIPULATION;SYMSAC;Work in Progress
2110;INTERNATIONAL SYMPOSIUM ON SYMBOLIC AND NUMERIC ALGORITHMS FOR SCIENTIFIC COMPUTING;SYNASC;Work in Progress
2111;IEEE SYSTEMS CONFERENCE;SYSCON;Work in Progress
2112;CONFERENCE ON CONTROL AND FAULT-TOLERANT SYSTEMS;SYSTOL;Work in Progress
2113;ACM INTERNATIONAL CONFERENCE ON SYSTEMS AND STORAGE;SYSTOR;Work in Progress
2114;SIGGRAPH ASIA;SIGGRAPHA;Work in Progress
2115;SIMULATION TECHNOLOGY AND TRAINING CONFERENCE;SIMTECT;Work in Progress
2116;THE SYMPOSIUM OF COMBINATORIAL SEARCH;SOCS;Work in Progress
2117;INTERNATIONAL CONFERENCE ON INTELLIGENT SOFTWARE METHODOLOGIES, TOOLS, AND TECHNIQUES (WAS INTERNATIONAL CONFERENCE ON SOFTWARE METHODS AND TOOLS);SOMET;Work in Progress
2118;IEEE PES TRANSMISSION AND DISTRIBUTION CONFERENCE AND EXHIBITION;T&D;Work in Progress
2119;INTERNATIONAL WORKSHOP ON TECHNOLOGY FOR EDUCATION;T4E;Work in Progress
2120;INTERNATIONAL CONFERENCE ON THEOREM PROVING WITH ANALYTIC TABLEAUX AND RELATED METHODS;TABLEAUX;Work in Progress
2121;TEXT ANALYSIS CONFERENCE;TAC;Work in Progress
2122;TOOLS AND ALGORITHMS FOR CONSTRUCTION AND ANALYSIS OF SYSTEMS;TACAS;A+
2123;INTERNATIONAL SYMPOSIUM ON THEORETICAL ASPECTS OF COMPUTER SOFTWARE;TACS;Work in Progress
2124;CONFERENCE ON THEORY AND APPLICATIONS OF MODELS OF COMPUTATION;TAMC;Work in Progress
2125;TASK MODELS AND DIAGRAMS FOR USER INTERFACE DESIGN;TAMODIA;Work in Progress
2126;TESTS AND PROOFS;TAP;B-
2127;THEORETICAL ASPECTS OF RATIONALITY AND KNOWLEDGE;TARK;B
2128;IEEE/IFIP INTERNATIONAL SYMPOSIUM ON THEORETICAL ASPECTS OF SOFTWARE ENGINEERING;TASE;Work in Progress
2129;THEORY OF CRYPTOGRAPHY CONFERENCE;TCC;A+
2130;IFIP INTERNATIONAL CONFERENCE ON THEOETICAL COMPUTER SCIENCE;TCS;Not Rated (discontinued event)
2131;TECHNOLOGICAL ECOSYSTEMS FOR ENHANCING MULTICULTURALITY;TEEM;Work in Progress
2132;TANGIBLE AND EMBEDDED INTERACTION;TEI;A-
2133;TELECOMMUNICATIONS FORUM;TELFOR;Work in Progress
2134;IEEE REGION 10 CONFERENCE;TENCON;Work in Progress
2135;IEEE INTERNATIONAL CONFERENCE ON TECHNOLOGIES FOR PRACTICAL ROBOT APPLICATIONS;TEPRA;Work in Progress
2136;TRANSACTIONS ON EMERGING TELECOMMUNICATIONS TECHNOLOGIES;TETT;Work in Progress
2137;GRAPH-BASED METHODS FOR NATURAL LANGUAGE PROCESSING;TEXTGRAPHS;Work in Progress
2138;TRENDS IN FUNCTIONAL PROGRAMMING;TFP;Work in Progress
2139;IEEE-SP INTERNATIONAL SYMPOSIUM ON TIME-FREQUENCY AND TIME-SCALE ANALYSIS;TFTS;Work in Progress
2140;TRUSTWORTHY GLOBAL COMPUTING;TGC;Work in Progress
2141;IEEE TORONTO INTERNATIONAL CONFERENCE SCIENCE AND TECHNOLOGY FOR HUMANITY;TIC-STH;Work in Progress
2142;INTERNATIONAL SYMPOSIUM ON TEMPORAL REPRESENTATION AND REASONING;TIME;Work in Progress
2143;THEORETICAL ISSUES IN NATURAL LANGUAGE PROCESSING;TINLAP;Work in Progress
2144;INTERNATIONAL CONFERENCE ON TYPED LAMBDA CALCULI AND APPLICATIONS;TLCA;B-
2145;TYPES IN LANGUAGES DESIGN AND IMPLEMENTATION;TLDI;Work in Progress
2146;TRAFFIC MONITORING AND ANALYSIS;TMA;Work in Progress
2147;TECHNOLOGY OF OBJECT-ORIENTED LANGUAGES AND SYSTEMS;TOOLS;B-
2148;INTERNATIONAL CONFERENCE ON THEORY AND PRACTICE OF DIGITAL LIBRARIES;TPDL;B-
2149;THEOREM PROVING IN HIGHER ORDER LOGICS;TPHOLS;Work in Progress
2150;INTERNATIONAL CONFERENCE ON SOLID-STATE SENSORS, ACTUATORS AND MICROSYSTEMS;TRANSDUCERS;Work in Progress
2151;INTERNATIONAL VISUALIZATION IN TRANSPORTATION SYMPOSIUM;TRB;Work in Progress
2152;TEXT RETRIEVAL CONFERENCE;TREC;B
2153;TRANSPORT RESEARCH FORUM;TRF;Work in Progress
2154;TESTBEDS AND RESEARCH INFRASTRUCTURES FOR THE DEVELOPMENT OF NETWORKS AND COMMUNITIES;TRIDENTCOM;Work in Progress
2155;TRUST AND TRUSTWORTHY COMPUTING;TRUST;Work in Progress
2156;INTERNATIONAL CONFERENCE ON TRUST, PRIVACY AND SECURITY IN DIGITAL BUSINESS;TRUSTBUS;Work in Progress
2157;INTERNATIONAL CONFERENCE ON TRUST, SECURITY AND PRIVACY IN COMPUTING AND COMMUNICATIONS;TRUSTCOM;Work in Progress
2158;INTERNATIONAL CONFERENCE ON TEXT SPEECH AND DIALOGUE;TSD;Work in Progress
2159;IEEE TRANSACTIONS ON TRANSPORTATION ELECTRIFICATION;TTE;Work in Progress
2160;TYPES FOR PROOFS AND PROGRAMS;TYPES;Work in Progress
2161;USENIX WORKSHOP ON THE THEORY AND PRACTICE OF PROVENANCE;TAPP;Work in Progress
2162;RICHARD TAPIA CELEBRATION OF DIVERSITY IN COMPUTING CONFERENCE;TAPIA;Work in Progress
2163;INTERNATIONAL CONFERENCE ON TECHNICAL DEBT;TECHDEBT;Work in Progress
2164;INTERNATIONAL CONFERENCE ON UNIVERSAL ACCESS IN HUMAN-COMPUTER INTERACTION;UAHCI;Work in Progress
2165;CONFERENCE IN UNCERTAINTY IN ARTIFICIAL INTELLIGENCE;UAI;A
2166;INTERNATIONAL CONFERENCE ON MOBILE UBIQUITOUS COMPUTING, SYSTEMS, SERVICES AND TECHNOLOGIES;UBICOMM;Work in Progress
2167;INTERNATIONAL CONFERENCE ON UNCONVENTIONAL COMPUTATION;UC;Work in Progress
2168;IEEE/ACM INTERNATIONAL CONFERENCE UTILITY AND CLOUD COMPUTING;UCC;Work in Progress
2169;UBIQUITOUS COMPUTING SYSTEMS;UCS;Work in Progress
2170;INTERNATIONAL CONFERENCE ON UBIQUITOUS INTELLIGENCE AND COMPUTING;UIC;Work in Progress
2171;ACM SYMPOSIUM ON USER INTERFACE SOFTWARE AND TECHNOLOGY;UIST;A+
2172;INTERNATIONAL CONFERENCE ON USER MODELING, ADAPTATION, AND PERSONALIZATION;UMAP;B
2173;WORKSHOP ON INNOVATIVE USE OF NLP FOR BUILDING EDUCATIONAL APPLICATIONS;UNLPBEA;Work in Progress
2174;IEEE INTERNATIONAL CONFERENCE ON UNIVERSAL PERSONAL COMMUNICATIONS;UPC;Work in Progress
2175;INTERNATIONAL UNIVERSITIES POWER ENGINEERING CONFERENCE;UPEC;Work in Progress
2176;URSI GENERAL ASSEMBLY AND SCIENTIFIC SYMPOSIUM;URSI GASS;Work in Progress
2177;URBAN REMOTE SENSING JOINT EVENT;URSJE;Work in Progress
2178;UNCERTAINTY REASONING FOR THE SEMANTIC WEB;URSW;Work in Progress
2179;USABLE SECURITY AND PRIVACY;USEC;Work in Progress
2180;USENIX ANNUAL TECHNICAL CONFERENCE;USENIX;A+
2181;USENIX SUMMER TECHNICAL CONFERENCE;USENIX-STC;Work in Progress
2182;UNIX SYMPOSIUM ON INTERNET TECHNOLOGIES;USITS;Not Rated (discontinued event)
2183;INTERNATIONAL CONFERENCE ON ELECTRICAL POWER QUALITY AND UTILISATION;UTILISATION;Work in Progress
2184;IEEE CONFERENCE ON ULTRA WIDEBAND SYSTEMS AND TECHNOLOGIES;UWST;Work in Progress
2185;PERFORMANCE EVALUATION METHODOLGIES AND TOOLS;VALUETOOLS;Work in Progress
2186;INTERNATIONAL WORKSHOP ON VARIABILITY MODELLING OF SOFTWARE-INTENSIVE SYSTEMS;VAMOS;Work in Progress
2187;INTERNATIONAL WORKSHOP ON VEHICULAR INTER-NETWORKING;VANET;Work in Progress
2188;VECTOR AND PARALLEL PROCESSING;VAPP;Work in Progress
2189;IEEE INTERNATIONAL CONFERENCE ON VISUAL COMMUNICATIONS AND IMAGE PROCESSING (WAS SPIE ... PRE 2011);VCIP;B-
2190;CONFERENCE ON VISUALIZATION AND DATA ANALYSIS;VDA;Work in Progress
2191;VIRTUAL ENVIRONMENTS, HUMAN-COMPUTER INTERFACES AND MEASUREMENT SYSTEMS;VECIMS;Work in Progress
2192;INTERNATIONAL MEETING ON HIGH PERFORMANCE COMPUTING FOR COMPUTATIONAL SCIENCE;VECPAR;Work in Progress
2193;THE INTERNATIONAL CONFERENCE ON VERIFICATION AND EVALUATION OF COMPUTER AND COMMUNICATION SYSTEMS;VECOS;Work in Progress
2194;INTERNATIONAL CONFERENCE ON VIRTUAL EXECUTION ENVIRONMENTS;VEE;A-
2195;INTERNATIONAL CONFERENCE ON VEHICLE TECHNOLOGY AND INTELLIGENT TRANSPORT SYSTEMS;VEHITS;Work in Progress
2196;ACM INTERNATIONAL CONFERENCE ON INTERACTIVE EXPERIENCES FOR TV AND ONLINE VIDEO;VIDEO;Work in Progress
2197;VISUAL INFORMATION COMMUNICATION AND INTERACTION;VINCI;Work in Progress
2198;VISUAL INFORMATION PROCESSING CONFERENCE;VIPC;Work in Progress
2199;INTERNATIONAL CONFERENCE ON COMPUTER VISION THEORY AND APPLICATIONS;VISAPP;Work in Progress
2200;JOINT CONFERENCE ON COMPUTER VISION, IMAGING AND COMPUTER GRAPHICS THEORY AND APPLICATIONS (GRAPP AND VISAPP COMBINED FROM 2008);VISIGRAPP;Work in Progress
2201;IEEE WORKSHOPS ON VISUALIZATION FOR COMPUTER SECURITY;VIZSEC;B-
2202;IEEE SYMPOSIUM ON VISUAL LANGUAGES AND HUMAN-CENTRIC COMPUTING;VL/HCC;B
2203;INTERNATIONAL CONFERENCE ON VERY LARGE DATA BASES;VLDB;A++
2204;SYMPOSIA ON VLSI TECHNOLOGY AND CIRCUITS;VLSI;Work in Progress
2205;INTERNATIONAL SYMPOSIUM ON VLSI DESIGN, AUTOMATION AND TEST;VLSI-DAT;Work in Progress
2206;IFIP INTERNATIONAL CONFERENCE ON VERY LARGE SCALE INTEGRATION;VLSI-SOC;Work in Progress
2207;INTERNATIONAL SYMPOSIUM ON VLSI TECHNOLOGY, SYSTEMS, AND APPLICATIONS;VLSI-TSA;Work in Progress
2208;SYMPOSIUM ON VLSI CIRCUITS;VLSIC;Work in Progress
2209;INTERNATIONAL CONFERENCE ON VLSI DESIGN;VLSID;B
2210;SYMPOSIUM ON VLSI TECHNOLOGY;VLSIT;Work in Progress
2211;VERIFICATION, MODEL CHECKING AND ABSTRACT INTERPRETATION;VMCAI;A-
2212;VISION MODELING AND VISUALIZATION;VMV;Work in Progress
2213;IEEE VEHICULAR NETWORKING CONFERENCE;VNC;Work in Progress
2214;VEHICLE NAVIGATION AND INFORMATION SYSTEMS CONFERENCE;VNIS;Work in Progress
2215;VEHICLE POWER AND PROPULSION CONFERENCE;VPPC;Work in Progress
2216;IEEE VIRTUAL REALITY CONFERENCE;VR;A
2217;INTERNATIONAL CONFERENCE ON VIRTUAL REALITY CONTINUUM AND ITS APPLICATIONS IN INDUSTRY;VRCAI;Work in Progress
2218;VIRTUAL REALITY MODELING LANGUAGE SYMPOSIUM;VRML;Work in Progress
2219;ACM VIRTUAL REALITY SOFTWARE AND TECHNOLOGY;VRST;B
2220;IEEE CONFERENCE IN SERIOUS GAMES AND VIRTUAL WORLDS;VS-GAMES;Work in Progress
2221;INTERNATIONAL CONFERENCE ON VIRTUAL SYSTEMS AND MULTIMEDIA;VSMM;Work in Progress
2222;INTERNATIONAL WORKSHOP ON VARIABLE STRUCTURE SYSTEMS;VSS;Work in Progress
2223;VERIFIED SOFTWARE: THEORIES, TOOLS, EXPERIMENTS;VSTTE;Work in Progress
2224;IEEE VEHICULAR TECHNOLOGY CONFERENCE;VTC;A
2225;IEEE VLSI TEST SYMPOSIUM;VTS;B
2226;SYMPOSIUM ON VOLUME VISUALIZATION;VVS;Work in Progress
2227;INTERNATIONAL WORKSHOP ON WEB AND WIRELESS GEOGRAPHICAL INFORMATION SYSTEMS;W2GIS;Work in Progress
2228;CONFERENCE ON WEB ACCESSIBILITY;W4A;B-
2229;WORKSHOP ON ALGORITHMS IN BIOINFORMATICS;WABI;Work in Progress
2230;WORLD AUTOMATION CONGRESS;WAC;Work in Progress
2231;IEEE WORKSHOP ON APPLICATIONS OF COMPUTER VISION;WACV;A
2232;WORKSHOP ON ALGORITHMS AND DATA STRUCTURES;WADS;B-
2233;WORKSHOP ON RECENT TRENDS IN ALGEBRAIC DEVELOPMENT TECHNIQUES;WADT;Work in Progress
2234;INTERNATIONAL WORKSHOP ALGORITHMIC FOUNDATIONS ROBOTICS;WAFR;B-
2235;INTERNATIONAL CONFERENCE ON ARITHMETIC OF FINITE FIELDS;WAIFI;Work in Progress
2236;INTERATIONAL CONFERENCE ON WEB AGE INFORMATION MANAGEMENT;WAIM;Work in Progress
2237;INTERNATIONAL CONFERENCE AND WORKSHOPS ON ALGORITHMS AND COMPUTATION;WALCOM;Work in Progress
2238;WIRELESS AND MICROWAVE TECHNOLOGY CONFERENCE;WAMICON;Work in Progress
2239;WORKSHOP ON APPROXIMATION AND ONLINE ALGORITHMS;WAOA;Work in Progress
2240;INTERNATIONAL CONFERENCE ON WIRELESS ALGORITHMS SYSTEMS AND APPLICATIONS;WASA;Work in Progress
2241;IEEE WORKSHOP ON APPLICATIONS OF SIGNAL PROCESSING TO AUDIO AND ACOUSTICS;WASPAA;B
2242;WORKSHOP ON ALGORITHMS AND MODELS FOR THE WEB GRAPH;WAW;Work in Progress
2243;WEB BASED COMMUNITIES;WBC;Work in Progress
2244;WORKSHOP ON BIOMEDICAL IMAGE REGISTRATION;WBIR;Work in Progress
2245;WORKSHOP ON COMPUTER ARCHITECTURE EDUCATION;WCAE;Work in Progress
2246;WORLD CONGRESS ON COMPUTATIONAL INTELLIGENCE;WCCI;Work in Progress
2247;WORLD CONGRESS ON ENGINEERING;WCE;Work in Progress
2248;WORST-CASE EXECUTION TIME ANALYSIS;WCET;Work in Progress
2249;WORLD CONGRESS ON INTELLIGENT CONTROL AND AUTOMATION;WCICA;Work in Progress
2250;IEEE WIRELESS AND COMMUNICATIONS AND NETWORKING CONFERENCE;WCNC;A-
2251;WORKSHOP ON COMPUTATIONAL OPTIMIZATION;WCO;Work in Progress
2252;IEEE WORLD CONFERENCE ON PHOTOVOLTAIC ENERGY CONFERENCE;WCPEC;Work in Progress
2253;WORKSHOP ON CYBER-PHYSICAL SYSTEMS;WCPS;Work in Progress
2254;IEEE WORKING CONFERENCE ON REVERSE ENGINEERING;WCRE;A-
2255;INTERNATIONAL CONFERENCE ON WIRELESS COMMUNICATIONS AND SIGNAL PROCESSING;WCSP;Work in Progress
2256;IFIP WIRELESS DAYS;WD;Work in Progress
2257;INTERNATIONAL WORKSHOP ON DISTRIBUTED ALGORITHMS;WDAG;Work in Progress
2258;INTERNATIONAL WORKSHOP ON EFFICIENT ALGORITHMS;WEA;Work in Progress
2259;INTERNATIONAL CONFERENCE ON 3D WEB TECHNOLOGY;WEB3D;Work in Progress
2260;INTERNATIONAL WORKSHOP ON THE WEB AND DATABASES;WEBDB;B
2261;INTERNATIONAL CONFERENCE ON WEB INFORMATION SYSTEMS AND TECHNOLOGIES;WEBIST;Work in Progress
2262;WEB MINING AND WEB USAGE ANALYSIS;WEBKDD;Work in Progress
2263;BRAZILIAN SYMPOSIUM ON MULTIMEDIA AND THE WEB;WEBMEDIA;Work in Progress
2264;WORLD CONFERENCE ON WWW AND INTERNET;WEBNET;Work in Progress
2265;WEB SCIENCE;WEBSCI;Work in Progress
2266;INTERNATIONAL WORKSHOP ON ADVANCED ISSUES OF E-COMMERCE AND WEB-BASED INFORMATION SYSTEMS. WECWIS;WECWIS;Work in Progress
2267;IEEE WORKSHOP ON ELECTRICAL MACHINES DESIGN, CONTROL AND DIAGNOSIS;WEMDCD;Work in Progress
2268;WORKSHOP DE ENGENHARIA DE REQUISITOS;WER;Work in Progress
2269;IEEE INTERNATIONAL WORKSHOPS ON ENABLING TECHNOLOGIES: INFRASTRUCTURE FOR COLLABORATIVE ENTERPRISES;WETICE;B-
2270;INTERNATIONAL WORKSHOP ON FACTORY COMMUNICATION SYSTEMS;WFCS;Work in Progress
2271;INTERNATIONAL WORKSHOP ON FUNCTIONAL AND (CONSTRAINT) LOGIC PROGRAMMING;WFLP;Work in Progress
2272;INTERNATIONAL WORKSHOP ON GRAPH-THEORETIC CONCEPTS IN COMPUTER SCIENCE;WG;B
2273;WORLD HAPTICS CONFERENCE;WHC;Work in Progress
2274;WORKSHOP ON HYPERSPECTRAL IMAGE AND SIGNAL PROCESSING: EVOLUTION IN REMOTE SENSING;WHISPERS;Work in Progress
2275;WORKSHOP ON HUMAN MOTION;WHM;Work in Progress
2276;WORKSHOP ON IMAGE ANALYSIS FOR MULTIMEDIA INTERACTIVE SERVICES;WIAMIS;Work in Progress
2277;INTERNATIONAL CONFERENCE ON WIRELESS COMMUNICATIONS, NETWORKING AND MOBILE COMPUTING;WICOM;Work in Progress
2278;INTERNATIONAL CONFERENCE ON WIRELESS INTERNET;WICON;Work in Progress
2279;WORKING IEEE/IFIP CONFERENCE ON SOFTWARE ARCHITECTURE;WICSA;Not Rated (discontinued event)
2280;WORLD CONGRESS ON INFORMATION AND COMMUNICATION TECHNOLOGIES;WICT;Work in Progress
2281;WEB INFORMATION AND DATA MANAGEMENT;WIDM;Work in Progress
2282;INTERNATIONAL WORKSHOP ON INFORMATION FORENSICS AND SECURITY;WIFS;Work in Progress
2283;INTERNATIONAL WORKSHOP ON FUZZY LOGIC AND APPLICATIONS;WILF;Work in Progress
2284;IEEE INTERNATIONAL CONFERENCE ON WIRELESS AND MOBILE COMPUTING, NETWORKING AND COMMUNICATIONS;WIMOB;B
2285;WEB INTELLIGENCE, MINING AND SEMANTICS;WIMS;Work in Progress
2286;INTERNATIONAL CONFERENCE ON WIRELESS NETWORKS AND MOBILE COMMUNICATIONS;WINCOM;Work in Progress
2287;WORKSHOP ON INTERNET AND NETWORK ECONOMICS;WINE;Work in Progress
2288;WORKSHOP ON WIRELESS NETWORK TESTBEDS, EXPERIMENTAL EVALUATION & CHARACTERIZATION;WINTECH;Work in Progress
2289;INTERNATIONAL SYMPOSIUM ON MODELING AND OPTIMIZATION IN MOBILE AD HOC AND WIRELESS NETWORKS;WIOPT;B
2290;IEEE WORKSHOP ON WIDE BANDGAP POWER DEVICES AND APPLICATIONS;WIPDA;Work in Progress
2291;WORKSHOP IN PRIMARY AND SECONDARY COMPUTING EDUCATION;WIPSCE;Work in Progress
2292;INTERNATIONAL CONFERENCE ON WIRELESS COMMUNICATION, VEHICULAR TECHNOLOGY, INFORMATION THEORY AND AEROSPACE & ELECTRONIC SYSTEMS TECHNOLOGY;WIRELESS VITAE;Work in Progress
2293;INTERNATIONAL WORKSHOP ON INFORMATION SECURITY APPLICATIONS;WISA;Work in Progress
2294;INTERNATIONAL CONFERENCE ON WEB INFORMATION SYSTEMS ENGINEERING;WISE;B
2295;WIRELESS NETWORK SECURITY;WISEC;A-
2296;INTERNATIONAL CONFERENCE INFORMATION SECURITY THEORY AND PRACTICE;WISTP;Work in Progress
2297;WIRELESS MOBILE APPLICATIONS AND SERVICES ON WLAN HOTSPOTS;WMASH;Work in Progress
2298;INTERNATIONAL WORKSHOP ON MOBILE COMMERCE;WMC;Work in Progress
2299;JOINT IFIP WIRELESS AND MOBILE NETWORKING CONFERENCE;WMNC;Work in Progress
2300;ACM WORKSHOP ON MULTIMEDIA AND SECURITY;WMS;Work in Progress
2301;WORLD MULTI-CONFERENCE ON SYSTEMICS, CYBERNETICS AND INFORMATICS;WMSCI;Work in Progress
2302;IEEE INTERNATIONAL WORKSHOP ON WIRELESS AND MOBILE TECHNOLOGIES IN EDUCATION;WMTE;Work in Progress
2303;WIRELESS, MOBILE AND UBIQUITOUS TECHNOLOGIES IN EDUCATION;WMUTE;Work in Progress
2304;ANNUAL WIRELESS AND OPTICAL COMMUNICATIONS CONFERENCE;WOCC;Work in Progress
2305;IFIP INTERNATIONAL CONFERENCE ON WIRELESS AND OPTICAL COMMUNICATIONS NETWORKS;WOCN;Work in Progress
2306;INTERNATIONAL WORKSHOP ON DYNAMIC ANALYSIS;WODA;Work in Progress
2307;WORKSHOP ON LOGIC, LANGUAGE, INFORMATION AND COMPUTATION;WOLLIC;Work in Progress
2308;INTERNATIONAL CONFERENCE ON WIRELESS ON DEMAND NETWORK SYSTEMS AND SERVICE;WONS;Work in Progress
2309;WORKSHOP ON OBJECT-ORIENTED TECHNOLOGY;WOOT;Work in Progress
2310;IEEE INTERNATIONAL WORKSHOP ON OBJECT-ORIENTED REAL-TIME DEPENDABLE SYSTEMS;WORDS;Work in Progress
2311;WORKFLOWS IN SUPPORT OF LARGE-SCALE SCIENCE;WORKS;Work in Progress
2312;WORLD CONFERENCE ON INFORMATION SYSTEMS AND TECHNOLOGIES;WORLDCIST;Work in Progress
2313;WORLD CONGRESS IN COMPUTER SCIENCE, COMPUTER ENGINEERING, AND APPLIED COMPUTING;WORLDCOMP;Work in Progress
2314;ACM WORKSHOP ON RECURRING MALCODE;WORM;Not Rated (discontinued event)
2315;WORKSHOP ON ONLINE SOCIAL NETWORKS;WOSN;Work in Progress
2316;WORKSHOP ON SOFTWARE AND PERFORMANCE;WOSP;Work in Progress
2317;WORKSHOP ON SELF-HEALING SYSTEMS;WOSS;Work in Progress
2318;IEEE INTERNATIONAL SYMPOSIUM ON A WORLD OF WIRELESS, MOBILE AND MULTIMEDIA NETWORKS;WOWMOM;B-
2319;WORKSHOP ON PRIVACY IN THE ELECTRONIC SOCIETY;WPES;Work in Progress
2320;WIRELESS PERSONAL MULTIMEDIA COMMUNICATIONS;WPMC;Work in Progress
2321;WORKSHOP ON POSITIONING NAVIGATION AND COMMUNICATION;WPNC;Work in Progress
2322;IEEE WIRELESS POWER TRANSFER CONFERENCE;WPTC;Work in Progress
2323;WORKSHOP ON PERCEPTIVE USER INTERFACES;WPUI;Work in Progress
2324;INTERNATIONAL ITG WORKSHOP ON SMART ANTENNAS;WSA;Work in Progress
2325;WORKSHOP ON SPECIFICATION OF ABSTRACT DATA TYPES JOINT WITH COMPASS WORKSHOP ON RECENT TRENDS IN DATA TYPE SPECIFICATION;WSADTJCOMPASSWRTDTS;Work in Progress
2326;WINTER SIMULATION CONFERENCE;WSC;A-
2327;INTERNATIONAL CONFERENCES IN CENTRAL EUROPE ON COMPUTER GRAPHICS, VISUALIZATION AND COMPUTER VISION;WSCG;Work in Progress
2328;ACM INTERNATIONAL CONFERENCE ON WEB SEARCH AND DATA MINING;WSDM;A+
2329;IEEE INTERNATIONAL SYMPOSIUM ON WEB SYSTEMS EVOLUTION;WSE;Work in Progress
2330;WORKSHOP ON STATISTICAL MACHINE TRANSLATION;WSMT;Work in Progress
2331;WORKSHOP ON SELF-ORGANIZING MAPS;WSOM;Work in Progress
2332;USENIX WINTER TECHNICAL CONFERENCE;WTEC;Work in Progress
2333;WIRELESS TELECOMMUNICATIONS SYMPOSIUM;WTS;Work in Progress
2334;INTERNATIONAL CONFERENCE ON UNDERWATER NETWORKS;WUWNET;Work in Progress
2335;WIRED/WIRELESS INTERNET COMMUNICATIONS;WWIC;Work in Progress
2336;INTERNATIONAL WORLD WIDE WEB CONFERENCE;WWW;A++
2337;INTERNATIONAL XML DATABASE SYMPOSIUM;XSYM;Work in Progress
2338;INTERNATIONAL CONFERENCE ON ELECTRONIC PARTICIPATION;EPART;Work in Progress
2339;INTENATIONAL ENVIRONMENTAL MODELLING AND SOFTWARE SOCIETY;IEMSS;Work in Progress
2340;INTERNATIONAL CONFERENCE OF THE IMMERSIVE LEARNING RESEARCH NETWORK;ILRN;Work in Progress
2341;ADVANCES IN COMPUTER GAMES;null;Work in Progress
2342;ANNUAL CONFERENCE ON COMPUTERS;null;Work in Progress
2343;ANNUAL REVIEW OF CYBERTHERAPY AND TELEMEDICINE;null;Work in Progress
2344;BRAZILIAN E-SCIENCE WORKSHOP;null;Work in Progress
2345;CANADIAN CONFERENCE ON ARTIFICIAL INTELLIGENCE;null;Work in Progress
2346;CHINESE CONTROL CONFERENCE;null;Work in Progress
2347;COLOR IMAGING CONFERENCE;null;Work in Progress
2348;COMPUTATIONAL INTELLIGENCE IN SECURITY FOR INFORMATION SYSTEMS;null;Work in Progress
2349;CONFERENCE ON ADVANCED RESEARCH IN VLSI;null;Work in Progress
